time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,time/fps,rollout/ep_len_mean,train/critic_loss,train/n_updates,time/total_timesteps,train/ent_coef
3340,493.57131832,-329.62054443359375,5107,98,150.0,0.012346689589321613,1001798,501000,0.0014602445298805833
3344,493.59948669,-330.1740417480469,5113,98,150.0,0.013290755450725555,1002998,501600,0.001465868903324008
3348,493.49710961000005,-329.91986083984375,5119,98,150.0,0.019503934308886528,1004198,502200,0.0014557316899299622
3352,493.44218364,-329.9599914550781,5125,98,150.0,0.013751632533967495,1005398,502800,0.001472492585889995
3356,493.3599315,-330.009521484375,5131,98,150.0,0.014131655916571617,1006598,503400,0.0014555116649717093
3360,493.29380821,-329.9366149902344,5137,98,150.0,0.013613345101475716,1007798,504000,0.0014441662933677435
3364,493.23828442000007,-329.94744873046875,5143,98,150.0,0.013735173270106316,1008998,504600,0.0014500224497169256
3368,493.3126829,-329.9913330078125,5149,98,150.0,0.016209468245506287,1010198,505200,0.0014404428657144308
3372,493.3525828399999,-330.03155517578125,5155,98,150.0,0.011557693593204021,1011398,505800,0.0014288986567407846
3376,493.33774502000006,-329.7958984375,5161,98,150.0,0.014746432192623615,1012598,506400,0.0014379675267264247
3380,493.39687784,-329.4583740234375,5167,98,150.0,0.016196055337786674,1013798,507000,0.0014291718835011125
3384,493.48378859,-329.78240966796875,5173,98,150.0,0.015005256049335003,1014998,507600,0.0014346142997965217
3388,493.54215118,-329.6649169921875,5179,98,150.0,0.014930888079106808,1016198,508200,0.0014428750146180391
3392,493.5583996499999,-329.8465576171875,5185,98,150.0,0.012634041719138622,1017398,508800,0.0014485381543636322
3396,493.50891587999996,-330.181396484375,5191,98,150.0,0.012698329985141754,1018598,509400,0.001421374618075788
3400,493.6548346800001,-329.7757568359375,5197,98,150.0,0.013891255483031273,1019798,510000,0.0014278455637395382
3404,493.6563586299999,-329.840087890625,5203,98,150.0,0.016704464331269264,1020998,510600,0.0014217670541256666
3408,493.6765475,-329.73724365234375,5209,98,150.0,0.016712622717022896,1022198,511200,0.0014388454146683216
3412,493.7731133400001,-329.67236328125,5215,98,150.0,0.016425687819719315,1023398,511800,0.0014558511320501566
3416,493.72857127000003,-330.24664306640625,5221,98,150.0,0.023322243243455887,1024598,512400,0.0014499395620077848
3420,493.74621665,-329.9152526855469,5227,98,150.0,0.0166170597076416,1025798,513000,0.0014548691688105464
3424,493.77800431,-329.97564697265625,5233,98,150.0,0.021177344024181366,1026998,513600,0.0014660211745649576
3428,493.83614774,-329.80963134765625,5239,98,150.0,0.016430137678980827,1028198,514200,0.0014531877823174
3432,493.82275274,-329.8437194824219,5245,98,150.0,0.01883389800786972,1029398,514800,0.001462137559428811
3436,493.8983794899999,-329.7376708984375,5251,98,150.0,0.016496645286679268,1030598,515400,0.001478630118072033
3440,493.84278214000005,-329.77996826171875,5258,98,150.0,0.01678682491183281,1031798,516000,0.0014576530084013939
3444,493.39477536,-330.15460205078125,5264,98,150.0,0.05541355162858963,1032998,516600,0.0016539022326469421
3448,492.67454490000006,-329.6683349609375,5270,98,150.0,0.04148372635245323,1034198,517200,0.0016781659796833992
3452,492.21213879000004,-329.7518005371094,5276,98,150.0,0.026053842157125473,1035398,517800,0.0015814972575753927
3456,492.0910393399999,-330.02093505859375,5282,98,150.0,0.02099710889160633,1036598,518400,0.0015184814110398293
3460,492.10101811,-329.91650390625,5288,98,150.0,0.02025054581463337,1037798,519000,0.0014610642101615667
3464,491.72573724,-329.64422607421875,5294,98,150.0,0.06681755185127258,1038998,519600,0.0016311781946569681
3468,491.23694514999994,-329.6680603027344,5301,98,150.0,0.03717513382434845,1040198,520200,0.0015361960977315903
3472,491.20224864000005,-329.736083984375,5307,98,150.0,0.016976043581962585,1041398,520800,0.0014789021806791425
3476,491.24736970000004,-329.6246337890625,5313,98,150.0,0.014142991974949837,1042598,521400,0.0014695017598569393
3480,491.23317043000003,-329.830078125,5319,98,150.0,0.013746299780905247,1043798,522000,0.001457525766454637
3484,491.27058537000005,-329.783447265625,5325,98,150.0,0.014801704324781895,1044998,522600,0.0014462763210758567
3488,491.23877083,-329.7591552734375,5331,98,150.0,0.017024844884872437,1046198,523200,0.0014436945784837008
3492,491.30434549,-329.969970703125,5337,98,150.0,0.014771836809813976,1047398,523800,0.001451110583730042
3496,491.30711112999995,-329.49212646484375,5343,98,150.0,0.014142615720629692,1048598,524400,0.0014350274577736855
3500,491.3734051200001,-329.44537353515625,5350,98,150.0,0.016053074970841408,1049798,525000,0.00143620022572577
3504,491.4057417900001,-329.8920593261719,5356,98,150.0,0.013139884918928146,1050998,525600,0.0014356066239997745
3508,491.4701624300001,-329.7681884765625,5362,98,150.0,0.014415268786251545,1052198,526200,0.0014320840127766132
3512,491.52665585,-329.8158264160156,5368,98,150.0,0.01638370007276535,1053398,526800,0.0014217915013432503
3516,491.5759869799999,-329.82354736328125,5374,98,150.0,0.014228247106075287,1054598,527400,0.0014338305918499827
3520,491.63784949999996,-330.02276611328125,5380,98,150.0,0.015015401877462864,1055798,528000,0.0014394677709788084
3524,491.53810248999997,-329.93060302734375,5386,98,150.0,0.014028768055140972,1056998,528600,0.0014229505322873592
3528,491.54159429,-329.91229248046875,5393,98,150.0,0.012847039848566055,1058198,529200,0.0014139804989099503
3532,491.51095578,-329.8351135253906,5399,98,150.0,0.01850122958421707,1059398,529800,0.0014480353565886617
3536,491.56145777,-329.8350524902344,5405,98,150.0,0.012750196270644665,1060598,530400,0.001444901921786368
3540,491.67483154,-330.04669189453125,5411,98,150.0,0.01659993641078472,1061798,531000,0.001442971988581121
3544,492.18003667000005,-329.88409423828125,5418,98,150.0,0.016544723883271217,1062998,531600,0.0014230977976694703
3548,492.95289153,-329.9358215332031,5424,98,150.0,0.013369272463023663,1064198,532200,0.0014335208106786013
3552,493.48050284,-329.87445068359375,5430,98,150.0,0.015308188274502754,1065398,532800,0.0014331319835036993
3556,493.77118983,-330.09368896484375,5436,98,150.0,0.016387345269322395,1066598,533400,0.0014393208548426628
3560,493.88398221999995,-329.95574951171875,5442,98,150.0,0.022461166605353355,1067798,534000,0.0014304651413112879
3564,494.33368416999997,-330.1485595703125,5448,98,150.0,0.011144112795591354,1068998,534600,0.0014352232683449984
3568,494.883184,-330.26654052734375,5454,98,150.0,0.015550696291029453,1070198,535200,0.0014284162316471338
3572,494.98104316000007,-330.1949768066406,5460,98,150.0,0.017709102481603622,1071398,535800,0.0014402443775907159
3576,494.98051424000005,-330.32244873046875,5467,98,150.0,0.013897260650992393,1072598,536400,0.0014162295265123248
3580,494.93454661,-330.2791442871094,5473,98,150.0,0.021950358524918556,1073798,537000,0.0014229912776499987
3584,494.9161325500001,-330.2965087890625,5479,98,150.0,0.014180325902998447,1074998,537600,0.0014209374785423279
3588,494.9540931400001,-330.36712646484375,5485,98,150.0,0.02219107560813427,1076198,538200,0.0014237344730645418
3592,494.94239444,-330.1820373535156,5491,98,150.0,0.01896960474550724,1077398,538800,0.0014178213896229863
3596,495.02440200999996,-330.0947265625,5497,98,150.0,0.01515929028391838,1078598,539400,0.001437783008441329
3600,494.98669194,-330.23040771484375,5503,98,150.0,0.013813949190080166,1079798,540000,0.0014337040483951569
3604,494.97283757,-330.245361328125,5509,98,150.0,0.021448889747262,1080998,540600,0.0014195309486240149
3608,494.8822519599999,-330.572265625,5515,98,150.0,0.018023869022727013,1082198,541200,0.0014424704713746905
3612,494.84557208,-330.1955871582031,5522,98,150.0,0.014039895497262478,1083398,541800,0.0014311932027339935
3616,494.79572152000003,-330.18853759765625,5528,98,150.0,0.015461670234799385,1084598,542400,0.0014411621959879994
3620,494.76645163999996,-330.36529541015625,5534,98,150.0,0.0197493564337492,1085798,543000,0.00142182398121804
3624,494.82998964000006,-329.73193359375,5540,98,150.0,0.02466321736574173,1086998,543600,0.0014432204188778996
3628,494.81824047999993,-330.38690185546875,5546,98,150.0,0.017049483954906464,1088198,544200,0.001422956702299416
3632,494.89078787,-330.23046875,5552,98,150.0,0.015439171344041824,1089398,544800,0.0014128765324130654
3636,494.84843981000006,-330.39324951171875,5559,98,150.0,0.01679496467113495,1090598,545400,0.001447188318707049
3640,494.81017775,-330.0211181640625,5565,98,150.0,0.01951184868812561,1091798,546000,0.0014249624218791723
3644,494.70558136999995,-330.3030090332031,5571,98,150.0,0.01722964271903038,1092998,546600,0.0014288774691522121
3648,494.69384695,-329.9292297363281,5577,98,150.0,0.039909835904836655,1094198,547200,0.0015143669443205
3652,494.49548831,-330.3438720703125,5583,98,150.0,0.031828176230192184,1095398,547800,0.0015306186396628618
3656,494.37215514,-330.2208557128906,5589,98,150.0,0.018710218369960785,1096598,548400,0.0014801080105826259
3660,494.37289427999997,-330.28887939453125,5595,98,150.0,0.0207863487303257,1097798,549000,0.0014780040364712477
3664,494.364899,-329.95159912109375,5601,98,150.0,0.0187374260276556,1098998,549600,0.001439412240870297
3668,494.30868391,-330.18304443359375,5607,98,150.0,0.01943013072013855,1100198,550200,0.0014210838126018643
3672,494.32346770000004,-330.435546875,5614,98,150.0,0.014323621056973934,1101398,550800,0.0014336644671857357
3676,494.29907159999993,-330.3968200683594,5620,98,150.0,0.016188839450478554,1102598,551400,0.0014224620535969734
3680,494.27798674000013,-330.08447265625,5626,98,150.0,0.015340241603553295,1103798,552000,0.0014199905563145876
3684,494.18788522999995,-330.135986328125,5632,98,150.0,0.017825331538915634,1104998,552600,0.0014652559766545892
3688,494.1110149099999,-330.16650390625,5638,98,150.0,0.017419053241610527,1106198,553200,0.0014740796759724617
3692,494.0334468999999,-330.1659240722656,5645,98,150.0,0.021867623552680016,1107398,553800,0.0014658967265859246
3696,493.9723352999999,-330.390869140625,5651,98,150.0,0.019176431000232697,1108598,554400,0.0014727895613759756
3700,493.89774862999997,-330.0956726074219,5657,98,150.0,0.01934712566435337,1109798,555000,0.001478250022046268
3704,493.8094374699999,-330.5534362792969,5663,98,150.0,0.019684484228491783,1110998,555600,0.0014378591440618038
3708,493.82935281000005,-330.1915283203125,5669,98,150.0,0.014818684197962284,1112198,556200,0.0014417634811252356
3712,493.7968398100001,-330.18792724609375,5675,98,150.0,0.01290035992860794,1113398,556800,0.0014083812711760402
3716,493.83730856,-330.2745056152344,5681,98,150.0,0.016151025891304016,1114598,557400,0.0014230625238269567
3720,493.84710728000005,-330.1396484375,5688,98,150.0,0.014048561453819275,1115798,558000,0.0014198300195857882
3724,493.83928554000005,-330.3829040527344,5694,98,150.0,0.012513614259660244,1116998,558600,0.0014297233428806067
3728,493.82269716,-330.5114440917969,5700,98,150.0,0.01331192348152399,1118198,559200,0.0014098844258114696
3732,493.83159502,-330.37481689453125,5706,98,150.0,0.01366588193923235,1119398,559800,0.0014027507277205586
3736,493.89520641999997,-330.5369567871094,5712,98,150.0,0.014667836017906666,1120598,560400,0.001410942175425589
3740,493.97878486999997,-330.46295166015625,5718,98,150.0,0.014614901505410671,1121798,561000,0.0014038922963663936
3744,494.0908039499999,-330.449462890625,5724,98,150.0,0.01481075119227171,1122998,561600,0.001405197661370039
3748,494.1718367099999,-330.1797180175781,5730,98,150.0,0.014421114698052406,1124198,562200,0.0014053303748369217
3752,494.3682995699999,-330.57781982421875,5736,98,150.0,0.01524930540472269,1125398,562800,0.0014037109212949872
3756,494.46151205,-330.3789367675781,5742,98,150.0,0.015967421233654022,1126598,563400,0.0014036546926945448
3760,494.4624961399999,-330.48162841796875,5748,98,150.0,0.015065835788846016,1127798,564000,0.0013964473037049174
3764,494.53648899,-330.6227111816406,5754,98,150.0,0.015125032514333725,1128998,564600,0.0014022846007719636
3768,494.68446157,-330.1598205566406,5760,98,150.0,0.015623576007783413,1130198,565200,0.0014071535551920533
3772,494.7237816600001,-330.6388854980469,5766,98,150.0,0.012623284943401814,1131398,565800,0.0013835941208526492
3776,494.7181065799999,-330.4715270996094,5772,98,150.0,0.013131184503436089,1132598,566400,0.0013959386851638556
3780,494.79184104,-330.3983459472656,5778,98,150.0,0.013466090895235538,1133798,567000,0.001385545008815825
3784,494.97632163,-330.7656555175781,5784,98,150.0,0.014816670678555965,1134998,567600,0.001375954831019044
3788,495.0464647500001,-330.57733154296875,5790,98,150.0,0.015968605875968933,1136198,568200,0.0013789650984108448
3792,495.22897283,-330.5555419921875,5796,98,150.0,0.014439667575061321,1137398,568800,0.0014029748272150755
3796,495.26052541000007,-330.7212219238281,5802,98,150.0,0.014568564482033253,1138598,569400,0.0013911715941503644
3800,495.38136066,-330.807373046875,5808,98,150.0,0.011898038908839226,1139798,570000,0.0013788690557703376
3804,495.45628936,-330.554443359375,5814,98,150.0,0.015159063041210175,1140998,570600,0.001388381700962782
3808,495.50765089999993,-330.75726318359375,5820,98,150.0,0.0119980089366436,1142198,571200,0.0013941858196631074
3812,495.5179593499999,-330.5528564453125,5826,98,150.0,0.015158289112150669,1143398,571800,0.0013985297409817576
3816,495.47075791000003,-330.7945556640625,5832,98,150.0,0.014313709922134876,1144598,572400,0.0013849842362105846
3820,495.51657238,-330.711669921875,5838,98,150.0,0.016028108075261116,1145798,573000,0.0013840098399668932
3824,495.59523815,-330.79443359375,5844,98,150.0,0.012920045293867588,1146998,573600,0.001392431790009141
3828,495.7023921299999,-330.7959899902344,5850,98,150.0,0.01485439669340849,1148198,574200,0.001381058362312615
3832,495.72624935,-331.105224609375,5856,98,150.0,0.012912203557789326,1149398,574800,0.001396095729433
3836,495.59353269,-330.687255859375,5862,98,150.0,0.014074146747589111,1150598,575400,0.0013840514002367854
3840,495.52697579,-330.84722900390625,5868,98,150.0,0.01386684738099575,1151798,576000,0.00137139402795583
3844,495.5477041599999,-330.7432861328125,5874,98,150.0,0.018280422315001488,1152998,576600,0.0013900476042181253
3848,495.56245852999996,-330.73199462890625,5881,98,150.0,0.013080927543342113,1154198,577200,0.0013850212562829256
3852,495.63501061999995,-330.7865295410156,5887,98,150.0,0.01884152553975582,1155398,577800,0.0013803296023979783
3856,495.51934494,-330.92523193359375,5893,98,150.0,0.016752587631344795,1156598,578400,0.0014041687827557325
3860,495.5884365999999,-331.0036315917969,5899,98,150.0,0.013308720663189888,1157798,579000,0.0013973639579489827
3864,495.56001563999996,-330.97076416015625,5905,98,150.0,0.017666924744844437,1158998,579600,0.0013928906992077827
3868,495.5358026000001,-330.86578369140625,5911,98,150.0,0.014876533299684525,1160198,580200,0.0014023000840097666
3872,493.47741256000006,-331.0038146972656,5917,98,150.0,0.013307594694197178,1161398,580800,0.0013981349766254425
3876,493.5193874699999,-330.7599182128906,5923,98,150.0,0.018132301047444344,1162598,581400,0.0013995978515595198
3880,493.4877683599999,-330.81231689453125,5929,98,150.0,0.01223364844918251,1163798,582000,0.0013898645993322134
3884,493.35716274,-330.964111328125,5935,98,150.0,0.010872328653931618,1164998,582600,0.0014118871185928583
3888,493.34461003999996,-330.7720947265625,5941,98,150.0,0.012122622691094875,1166198,583200,0.0014151311479508877
3892,493.29373666,-330.69549560546875,5947,98,150.0,0.016357621178030968,1167398,583800,0.0014102185377851129
3896,493.35000236,-331.0794372558594,5953,98,150.0,0.013249648734927177,1168598,584400,0.0013929259730502963
3900,493.26117434,-330.88433837890625,5959,98,150.0,0.01663835346698761,1169798,585000,0.0013965019024908543
3904,493.30051009999994,-330.84954833984375,5965,98,150.0,0.011453386396169662,1170998,585600,0.0013813875848427415
3908,493.3879790799999,-330.71514892578125,5971,98,150.0,0.013672669418156147,1172198,586200,0.0013863076455891132
3912,493.43334183999997,-330.8125,5977,98,150.0,0.015002330765128136,1173398,586800,0.0013626819709315896
3916,493.50635052999985,-331.2199401855469,5983,98,150.0,0.012287415564060211,1174598,587400,0.0013889371184632182
3920,493.5284348800001,-331.13067626953125,5989,98,150.0,0.013873212039470673,1175798,588000,0.0013852623524144292
3924,493.55952214000007,-330.68890380859375,5995,98,150.0,0.013236474245786667,1176998,588600,0.0013682065764442086
3928,493.53420184999993,-331.09515380859375,6001,98,150.0,0.014078241772949696,1178198,589200,0.0013627989683300257
3932,493.6066497,-331.1543884277344,6007,98,150.0,0.01601289212703705,1179398,589800,0.001376690692268312
3936,493.69401932000017,-331.05938720703125,6013,98,150.0,0.013505928218364716,1180598,590400,0.0013747075572609901
3940,493.779221,-330.96240234375,6019,98,150.0,0.012261765077710152,1181798,591000,0.0013754393439739943
3944,493.77271923000006,-331.0557861328125,6025,98,150.0,0.014481287449598312,1182998,591600,0.001376064494252205
3948,493.8447378300001,-330.8426513671875,6032,98,150.0,0.015958158299326897,1184198,592200,0.001374045736156404
3952,493.82371743,-330.728759765625,6038,98,150.0,0.017513809725642204,1185398,592800,0.0013889451511204243
3956,493.97777486,-330.85186767578125,6044,98,150.0,0.018266795203089714,1186598,593400,0.0014159491984173656
3960,493.84128711000005,-331.26373291015625,6050,98,150.0,0.022110208868980408,1187798,594000,0.0014609729405492544
3964,493.78515497000006,-330.72613525390625,6056,98,150.0,0.016784626990556717,1188998,594600,0.001420651562511921
3968,493.74091107,-331.1455078125,6062,98,150.0,0.014633182436227798,1190198,595200,0.0014069864992052317
3972,495.71063766,-331.05352783203125,6068,98,150.0,0.01560404896736145,1191398,595800,0.0013945003738626838
3976,495.76357500000006,-330.94586181640625,6074,98,150.0,0.015540587715804577,1192598,596400,0.0013847649097442627
3980,495.72980450999995,-331.0874938964844,6080,98,150.0,0.012702667154371738,1193798,597000,0.0013900151243433356
3984,495.88310268000004,-331.27325439453125,6086,98,150.0,0.015578001737594604,1194998,597600,0.0014035255881026387
3988,495.79584688999995,-331.15203857421875,6092,98,150.0,0.018430987372994423,1196198,598200,0.001421579858288169
3992,495.77340522,-330.9881896972656,6098,98,150.0,0.01898011937737465,1197398,598800,0.0013902690261602402
3996,495.40156554999993,-330.95635986328125,6104,98,150.0,0.039514798671007156,1198598,599400,0.001609306433238089
4000,495.20367459,-330.93743896484375,6110,98,150.0,0.01828889362514019,1199798,600000,0.0014886150602251291
4004,495.19702595999996,-331.0619201660156,6116,98,150.0,0.016511879861354828,1200998,600600,0.0014006886631250381
4008,495.14515671000004,-330.7855224609375,6122,98,150.0,0.017932677641510963,1202198,601200,0.0013933124719187617
4012,495.12631382000006,-330.9167175292969,6128,98,150.0,0.0169391892850399,1203398,601800,0.0014124064473435283
4016,495.07374224,-330.88201904296875,6134,98,150.0,0.014495925977826118,1204598,602400,0.0013974658213555813
4020,494.99975682999997,-330.8015441894531,6140,98,150.0,0.019232552498579025,1205798,603000,0.0013873339630663395
4024,495.0205219900001,-330.7224426269531,6146,98,150.0,0.01877274364233017,1206998,603600,0.00138592638541013
4028,495.03157375,-330.73199462890625,6152,98,150.0,0.019996901974081993,1208198,604200,0.0014053223421797156
4032,494.97243944,-330.9497985839844,6158,98,150.0,0.01729961857199669,1209398,604800,0.0013899396872147918
4036,494.98606578,-330.7943420410156,6164,98,150.0,0.021448694169521332,1210598,605400,0.0013828434748575091
4040,494.87413182999995,-330.9249267578125,6170,98,150.0,0.020325016230344772,1211798,606000,0.0014058511005714536
4044,494.91944872000005,-330.9313049316406,6177,98,150.0,0.015657708048820496,1212998,606600,0.0013867798261344433
4048,494.7586651099999,-331.31976318359375,6183,98,150.0,0.01282886229455471,1214198,607200,0.001383820315822959
4052,494.7097396399999,-331.1265869140625,6189,98,150.0,0.012669962830841541,1215398,607800,0.0013788205105811357
4056,494.69276682,-330.6273498535156,6195,98,150.0,0.017547113820910454,1216598,608400,0.0013858324382454157
4060,494.72204139,-330.91107177734375,6201,98,150.0,0.017626721411943436,1217798,609000,0.0013794037513434887
4064,494.78664434999996,-330.905029296875,6207,98,150.0,0.016441553831100464,1218998,609600,0.0013743798481300473
4068,494.8218788399999,-330.88079833984375,6213,98,150.0,0.015138821676373482,1220198,610200,0.001387726399116218
4072,494.7965233699999,-330.8170166015625,6220,98,150.0,0.016161790117621422,1221398,610800,0.0013938640477135777
4076,494.83142558,-330.99285888671875,6226,98,150.0,0.015311049297451973,1222598,611400,0.001394734368659556
4080,494.99607933999994,-331.20660400390625,6232,98,150.0,0.014377804473042488,1223798,612000,0.0013931856956332922
4084,494.91947648,-331.26239013671875,6238,98,150.0,0.013249000534415245,1224998,612600,0.0013720246497541666
4088,495.05812723,-331.001220703125,6244,98,150.0,0.022302845492959023,1226198,613200,0.001374146668240428
4092,495.11868893999997,-331.34283447265625,6250,98,150.0,0.01715429499745369,1227398,613800,0.0013857472222298384
4096,495.5583555400001,-331.0841064453125,6257,98,150.0,0.014293375425040722,1228598,614400,0.0013686404563486576
4100,495.89658748,-331.2601318359375,6263,98,150.0,0.017409637570381165,1229798,615000,0.0013826542999595404
4104,495.9473086999999,-331.14312744140625,6269,98,150.0,0.017446376383304596,1230998,615600,0.0013675758382305503
4108,496.04584975000006,-331.15423583984375,6275,98,150.0,0.01569540984928608,1232198,616200,0.0013643515994772315
4112,496.1522523299999,-331.2468566894531,6281,98,150.0,0.01627921499311924,1233398,616800,0.0013623499544337392
4116,496.1450015799999,-330.95599365234375,6287,98,150.0,0.016424549743533134,1234598,617400,0.0013737037079408765
4120,495.66588871999994,-331.7042541503906,6293,98,150.0,0.08350001275539398,1235798,618000,0.0017755146836861968
4124,494.47166539000006,-332.16241455078125,6299,98,150.0,0.09645966440439224,1236998,618600,0.0020486735738813877
4128,493.71871121,-332.0662841796875,6305,98,150.0,0.03676688298583031,1238198,619200,0.0018766178982332349
4132,492.70435075,-332.47857666015625,6311,98,150.0,0.024300647899508476,1239398,619800,0.0018205394735559821
4136,492.07917366999993,-332.9857177734375,6317,98,150.0,0.02112053707242012,1240598,620400,0.0017940179677680135
4140,491.21536402,-333.3369140625,6323,98,150.0,0.02061496302485466,1241798,621000,0.001716722035780549
4144,490.52052902,-333.1806640625,6329,98,150.0,0.022152477875351906,1242998,621600,0.0016767822671681643
4148,489.77482867000003,-333.16259765625,6335,98,150.0,0.021413292735815048,1244198,622200,0.0016308561898767948
4152,489.10300616000006,-333.14398193359375,6341,98,150.0,0.024579383432865143,1245398,622800,0.0015524376649409533
4156,488.42729802,-333.225341796875,6347,98,150.0,0.017226699739694595,1246598,623400,0.0014966612216085196
4160,488.10206628,-333.10003662109375,6354,98,150.0,0.01669486053287983,1247798,624000,0.0014622205635532737
4164,487.9273177,-332.88140869140625,6360,98,150.0,0.018176695331931114,1248998,624600,0.0014532655477523804
4168,487.7469315100001,-332.61749267578125,6366,98,150.0,0.016303759068250656,1250198,625200,0.0014251988613978028
4172,487.6802052600001,-332.5919189453125,6372,98,150.0,0.014700859785079956,1251398,625800,0.001407667645253241
4176,487.49989586000004,-332.39886474609375,6378,98,150.0,0.01635046675801277,1252598,626400,0.0014048672746866941
4180,487.3393065499999,-332.34271240234375,6384,98,150.0,0.01426438707858324,1253798,627000,0.0013832253171131015
4184,487.36121184999996,-332.02288818359375,6390,98,150.0,0.014501936733722687,1254998,627600,0.0013856639852747321
4188,487.24859256999997,-331.8410949707031,6397,98,150.0,0.013098686933517456,1256198,628200,0.0013601644895970821
4192,487.1929237799999,-332.09735107421875,6403,98,150.0,0.017232393845915794,1257398,628800,0.001346683595329523
4196,487.15765031999996,-331.5777587890625,6409,98,150.0,0.014529538340866566,1258598,629400,0.0013482662616297603
4200,487.08620326000005,-331.5916748046875,6415,98,150.0,0.015735240653157234,1259798,630000,0.0013665484730154276
4204,487.01456072,-331.6331787109375,6421,98,150.0,0.012532046996057034,1260998,630600,0.001352055580355227
4208,487.00375642,-331.5533447265625,6427,98,150.0,0.01582326367497444,1262198,631200,0.0013444412034004927
4212,487.02708207,-331.54229736328125,6433,98,150.0,0.016267841681838036,1263398,631800,0.001366513199172914
4216,487.18283140999995,-331.2137756347656,6439,98,150.0,0.016064351424574852,1264598,632400,0.0013521136716008186
4220,487.72192522999995,-331.4451904296875,6445,98,150.0,0.013754344545304775,1265798,633000,0.0013654619688168168
4224,488.8935119199999,-331.25823974609375,6451,98,150.0,0.020031092688441277,1266998,633600,0.0013595393393188715
4228,489.64370207,-331.80462646484375,6458,98,150.0,0.013687743805348873,1268198,634200,0.0013580472441390157
4232,490.6769161800001,-331.53826904296875,6464,98,150.0,0.014952641911804676,1269398,634800,0.0013667178573086858
4236,491.30239535999993,-331.53289794921875,6470,98,150.0,0.013283397071063519,1270598,635400,0.0013595620403066278
4240,492.2647385000001,-331.5537109375,6476,98,150.0,0.01431678980588913,1271798,636000,0.001345518627204001
4244,492.9632543900001,-331.29052734375,6482,98,150.0,0.012988117523491383,1272998,636600,0.0013460948830470443
4248,493.83009023000005,-331.64337158203125,6488,98,150.0,0.01668982207775116,1274198,637200,0.0013418146409094334
4252,494.57458889000003,-331.56427001953125,6495,98,150.0,0.01585717312991619,1275398,637800,0.0013498995685949922
4256,495.3162787200001,-331.5001220703125,6501,98,150.0,0.011363756842911243,1276598,638400,0.001344253309071064
4260,495.82005130000005,-331.61669921875,6507,98,150.0,0.012541516683995724,1277798,639000,0.001347238547168672
4264,496.11177093000003,-331.63824462890625,6513,98,150.0,0.017054513096809387,1278998,639600,0.0013664963189512491
4268,496.32744440999994,-331.8236083984375,6519,98,150.0,0.013540364801883698,1280198,640200,0.001349257887341082
4272,496.50141952999996,-331.4615478515625,6525,98,150.0,0.014298520982265472,1281398,640800,0.0013376475544646382
4276,496.69667835000007,-331.43023681640625,6531,98,150.0,0.015680383890867233,1282598,641400,0.0013535154284909368
4280,496.8742119300001,-331.5814514160156,6537,98,150.0,0.011798805557191372,1283798,642000,0.0013503192458301783
4284,497.03636968,-331.6868896484375,6544,98,150.0,0.0136492270976305,1284998,642600,0.001338360132649541
4288,497.23731322999987,-331.66949462890625,6550,98,150.0,0.013255322352051735,1286198,643200,0.001332813291810453
4292,497.28878624,-331.588623046875,6556,98,150.0,0.01492750458419323,1287398,643800,0.0013396901777014136
4296,497.3928056699999,-331.521728515625,6562,98,150.0,0.012649494223296642,1288598,644400,0.0013384566409513354
4300,497.4144660399999,-331.7189025878906,6568,98,150.0,0.011785957962274551,1289798,645000,0.001343216048553586
4304,497.51998913999995,-331.5426025390625,6574,98,150.0,0.015579940751194954,1290998,645600,0.0013316792901605368
4308,497.55781412000005,-331.7906188964844,6580,98,150.0,0.01734379678964615,1292198,646200,0.0013376175193116069
4312,497.54288850000006,-331.70465087890625,6586,98,150.0,0.014790545217692852,1293398,646800,0.001333578024059534
4316,497.61071012,-332.04193115234375,6593,98,150.0,0.01562295388430357,1294598,647400,0.0013416354777291417
4320,497.62566091,-331.5169372558594,6599,98,150.0,0.015966122969985008,1295798,648000,0.0013441655319184065
4324,497.72426966,-331.78558349609375,6605,98,150.0,0.01087124366313219,1296998,648600,0.0013545994879677892
4328,497.83043310999994,-331.5060729980469,6611,98,150.0,0.01543926727026701,1298198,649200,0.0013454871950671077
4332,497.9279195700001,-331.67657470703125,6617,98,150.0,0.014365654438734055,1299398,649800,0.001341824303381145
4336,498.07682291000003,-331.69342041015625,6623,98,150.0,0.017007499933242798,1300598,650400,0.0013446924276649952
4340,498.10468126999984,-331.83062744140625,6629,98,150.0,0.013356599025428295,1301798,651000,0.0013329586945474148
4344,498.11361794000004,-331.80133056640625,6636,98,150.0,0.015040774829685688,1302998,651600,0.0013374683912843466
4348,498.21134304,-331.81036376953125,6642,98,150.0,0.015303126536309719,1304198,652200,0.0013413476990535855
4352,498.27495976,-331.6327209472656,6648,98,150.0,0.01636500470340252,1305398,652800,0.0013335131807252765
4356,498.29962315999995,-331.8876953125,6654,98,150.0,0.01539612840861082,1306598,653400,0.001338360132649541
4360,498.27702873999993,-331.7873229980469,6660,98,150.0,0.012177969329059124,1307798,654000,0.0013522884109988809
4364,498.29290876999994,-331.86492919921875,6666,98,150.0,0.010120360180735588,1308998,654600,0.0013557315105572343
4368,498.2846275700001,-331.9555969238281,6672,98,150.0,0.013117428869009018,1310198,655200,0.0013462489005178213
